3	106.53426171870692
5	202.2586427723386
7	283.276277519765
9	370.42941388956353
11	429.88878599293344
13	486.5130726582044
15	506.8800726287355
17	522.1356178848566
19	560.8744025038784
21	579.9597475075662
23	597.4266115154476
25	602.9992066048186
27	700.0733461345859
29	663.8749241783198
31	630.1741630067304
33	598.5444429219953
35	568.5439790733298
37	539.7581242520929
39	693.2400479344385
41	643.5905343831388
43	596.200828164783
45	550.8719864174778
47	676.9327195037525
49	603.9286708482495
51	726.0801866753889
53	622.0187029180103
55	714.9629323047359
57	592.6076846200306
59	643.1625178949123
61	682.9409136578315
63	706.1054852670272
65	708.7031163363663
67	690.2754600716968
69	654.123531281751
71	606.011684424285
73	701.4571663424416
75	607.9185028678712
77	647.9363484144137
79	659.5329014352857
81	634.3028759008536
83	574.7215839493223
85	398.48574503669494
