3	139.06702668090037
5	220.14665731196865
7	296.6229138475228
9	364.502001356708
11	422.2868212589619
13	469.9175832677992
15	508.1895818928504
17	538.3272701139401
19	561.6875069418127
21	579.57449636645
23	593.1428742889681
25	603.3624519576516
27	611.0185804767075
29	616.7313571157445
31	620.9812805882196
33	624.1359544801504
35	626.4736283772476
37	628.2037742730212
39	629.4832558872715
41	630.428690688594
43	631.1270435303094
45	631.6426631566308
47	632.0232412309731
49	632.3040957365911
51	632.5112694952452
53	632.6642529691281
55	632.7769606000757
57	632.8602549762519
59	632.9216410421827
61	632.9669133388632
63	633.0002197063569
65	633.0249427855413
67	633.0431225366374
69	633.0564886939411
71	633.0663331617195
73	633.0736311452503
75	633.0790772849853
77	633.0830435376193
79	633.085949101211
81	633.0881094333845
83	633.089707969457
85	633.0908213435816
