3	159.4874099772546
5	225.9213285522804
7	307.35463612356864
9	367.70248267502905
11	421.6581158795526
13	470.2878540338692
15	508.31875312262173
17	538.3727214502487
19	561.7037573078128
21	579.5803912782864
23	593.1450570815027
25	603.3635128879511
27	611.0186224271765
29	312.0636335960333
31	256.324966471578
33	223.66303933723967
35	201.54875845274114
37	185.32724784771315
39	172.80988196280947
41	162.81153550783853
43	631.1270678913403
45	631.6426389994493
47	632.0232075790227
49	632.3040772673517
51	632.5112322341707
53	632.6642253458639
55	632.7770631266037
57	632.860139260721
59	121.24807405815659
61	632.9669699197101
63	633.0003069120743
65	633.0248513846594
67	633.0432362638813
69	633.0565197236028
71	633.0664177653215
73	633.0736840016372
75	633.0790795368168
77	633.0830687647892
79	633.0858637379683
81	633.0881623199691
83	633.0899123509498
85	633.0901693716172
