3	230.58809626274817
5	291.0132270661671
7	-218.87101455675653
9	-3953.1988481563244
11	687.1841041112879
13	928.3792115684888
15	892.3714206862654
17	913.0750747890637
19	958.7744729625483
21	1009.7824351090575
23	1062.7040789294892
25	1114.4492045631825
27	1163.3634224459568
29	1208.6236335230806
31	1249.9019735034417
33	1287.1635817190977
35	1320.546980527999
37	1350.2831087531274
39	1376.6510298364292
41	1399.9479465161244
43	1420.4708362513145
45	1438.5063113090266
47	1454.3228946533009
49	1468.1708084899062
51	1480.2758686216878
53	1490.8431367529142
55	1500.1072948945623
57	1508.3782600534407
59	1515.6327120508813
61	664.1658188695048
63	539.3140307851264
65	478.56988040430554
67	439.76074566245524
69	411.96872832339255
71	390.7607561163346
73	373.9341539244091
75	360.2187316515339
77	348.8197669975016
79	339.1789383255322
81	330.93433672178594
83	323.8412093255328
85	317.68304567281893
