3	193.62563762583235
5	283.0293652416449
7	379.2540035027233
9	477.03006620347287
11	573.081350932134
13	665.4765958763777
15	753.0669003262352
17	835.1787628180259
19	911.4512374108631
21	981.7439554143384
23	1046.0785188181678
25	1104.5968820191747
27	1157.5302222293724
29	1205.173050003475
31	1247.862047533825
33	1285.9587984208094
35	1319.8349791808735
37	1349.862200768042
39	1376.4017184413824
41	1399.7998070491833
43	1420.3826662689235
45	1438.4532855871416
47	1454.2910284548325
49	1468.150863177237
51	1480.2639001544208
53	1490.8380313344417
55	1500.0593852267286
57	1508.093814962286
59	1515.0892639734489
61	1521.1753339866245
63	1526.4673588072628
65	1531.066932408564
67	1535.0625757705825
69	1538.5323851278501
71	1541.5444170227242
73	1544.158565214669
75	1546.4265997598939
77	1548.3942569266053
79	1550.1005938732424
81	1551.580210877093
83	1552.8630944123622
85	1553.9754128179177
